@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,16'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma4 numeric

@data
12008999,100,6173.47,5,4,2,4,12,603.022766,287.215877,7,6.277137,17,6.226904,3.589744
12009007,81,0,0,4,2,3,19,222.13251,146.756567,6,2.50641,18,3.996538,1.121495
12009012,225,3163.27,7,4,3,6,20,1244.905657,626.865977,10,9.351343,19,12.868671,2
12009016,49,2168.37,2,4,2,6,20,516.973953,282.219023,6,1.531224,18,6.54692,3
12009020,66,612.24,3,4,2,6,20,176.314967,122.365215,7,2.001266,17,1.571692,3.255814
12024365,55,909.09,1,0,3,6,6,506.457452,458.695883,7,6.156557,19,5.983333,1.369863
12024391,52,1534.09,2,0,3,6,20,97.398556,110.38371,9,1.328197,15,1.078962,2.758621
12024395,53,2840.91,1,0,2,1,2,427.145963,354.982485,10,1.774044,19,3.273771,2.857143
12024399,53,2272.73,2,0,3,6,1,938.63547,437.558683,9,2.029945,19,4.992896,2.564103
12024421,54,22727.27,4,0,3,6,15,579.695984,506.638966,9,2.953675,17,5.510077,2.857143
12024443,209,34090.91,1,3,3,6,13,497.376278,417.566161,6,2.80765,18,9.034973,1.967213
12024456,53,45454.55,4,0,3,6,18,408.657142,417.423377,5,3.59328,18,3.452688,1.428571
12024460,54,28409.09,5,0,3,3,5,208.691308,208.365844,5,2.469624,18,2.89086,1.111111
12024469,87,10227.27,2,7,3,6,14,797.982444,811.735663,6,3.76129,19,5.026613,1.538462
12024482,106,14340.91,4,7,3,6,22,873.353444,771.294769,6,5.429101,18,6.236243,1.967213
12024495,91,3181.82,1,7,3,6,8,446.286737,365.118236,6,4.382804,18,5.542857,1.967213
12024499,53,8659.09,4,5,3,6,20,1004.834916,673.631228,6,4.697884,18,7.959788,2.790698
12024508,9,11363.64,1,4,2,6,10,308.679731,257.325441,9,1.67043,17,3.951667,3.783784
12024512,53,28409.09,6,0,3,6,14,224.542343,250.492529,5,2.797043,19,1.65,1.923077
12024521,53,2840.91,4,0,2,6,1,183.265142,256.842276,5,2.565344,18,2.72381,1.904762
12024534,53,4000,9,4,3,6,20,216.256861,282.674393,6,2.02459,18,2.428689,2.307692
12024573,53,20454.55,2,0,3,6,3,193.449236,214.610671,8,1.307552,18,2.483854,1.558442
12024586,164,5909.09,0,7,3,6,23,233.912555,255.320004,8,0.593716,18,1.158743,2.727273
12024603,53,4113.64,4,0,3,6,2,320.69216,315.858555,6,2.06901,18,1.608854,3.076923
12024612,53,4250,8,0,3,6,20,662.05729,489.401667,9,6.161979,18,5.882292,3
12024616,53,6818.18,1,0,3,6,10,447.230293,380.780744,7,2.776042,21,2.900781,3.529412
12024638,53,9090.91,1,7,3,6,1,113.167743,85.610887,6,0.864972,18,1.359322,1.875
12024655,53,3409.09,3,4,2,6,4,1684.814638,1819.993923,7,10.415847,18,12.694262,3.333333
12024690,53,3409.09,1,0,3,1,1,105.939022,82.397977,7,0.754237,18,1.312712,1.025641
12024707,115,20454.55,2,7,3,6,20,141.290277,188.736483,6,2.189785,18,1.232796,1.73913
12024716,91,54545.45,3,0,3,6,20,640.955057,575.13453,5,11.013077,18,3.140769,3.076923
12024733,54,11363.64,4,0,3,6,11,299.607797,276.169265,3,6.62328,19,3.058466,0.840336
12024742,133,41306.82,5,7,3,6,15,542.910473,548.974028,7,4.591534,18,4.822751,2.222222
12024772,93,704.55,4,4,2,2,11,254.85401,286.79214,6,1.584242,18,1.410242,2.5
12024781,44,704.55,2,4,2,1,20,204.007816,227.959949,6,1.681845,18,1.945833,2.352941
12024820,30,1136.36,2,4,2,1,6,119.886419,113.428924,10,1.530172,18,0.360575,2.564103
12024885,29,1534.09,1,4,2,5,10,154.369263,192.41196,10,0.979023,18,1.19023,2.666667
12024889,144,704.55,2,4,3,2,10,191.493129,175.12905,5,0.616667,18,1.974808,2.142857
12024911,47,1534.09,1,4,2,2,20,102.400646,99.60153,10,1.57037,18,1.95216,1.411765
12024941,30,5250,4,4,2,1,23,183.811655,216.687196,9,1.982051,17,2.633013,1.891892
12024993,11,13636.36,1,4,3,2,3,127.600972,121.124069,10,0.930303,16,1.860303,3.076923
12025054,42,3409.09,3,4,3,2,25,130.545699,156.439383,9,0.517296,19,0.839251,1.6
12025071,53,352.27,2,4,2,2,10,123.040033,112.444752,7,2.193333,18,1.658772,1.935484
12025093,51,3068.18,0,4,2,2,23,149.332983,120.555293,9,2.368966,17,1.781897,2.592593
12025136,41,920.45,5,4,2,2,9,115.751194,118.041357,6,2.936389,18,1.553833,2.264151
12025149,62,2238.64,5,4,2,6,24,111.841728,117.722378,6,0.400575,17,2.037069,2.5
12025158,118,4125,4,4,2,6,6,190.114435,224.082414,8,0.955914,18,1.365169,1.5
12025162,62,6818.18,6,4,2,6,15,326.875621,317.547842,10,1.025269,18,4.716206,1.188119
12025175,54,2943.18,8,4,2,6,10,351.59921,315.658474,4,2.283333,18,3.291935,1.481481
12025188,45,3068.18,4,4,2,2,9,235.019202,194.628875,7,1.715574,18,2.212568,1.445783
12025192,234,3579.55,4,7,2,3,14,350.728406,357.655821,5,1.282514,18,3.705191,1.25
12025218,191,704.55,3,7,3,2,9,222.843401,193.136686,6,1.788624,18,2.942555,1.008403
12025236,109,15875,8,4,2,6,17,224.575202,295.060387,6,1.22328,18,0.900038,3.076923
12025240,90,8534.09,4,7,3,2,15,761.510519,661.448755,6,8.415608,18,7.461791,1.714286
12025244,236,6477.27,4,7,2,6,10,172.978651,249.20586,9,0.599206,18,1.903477,1.935484
12025249,40,1511.36,4,4,2,1,10,197.931029,222.893975,8,0.263172,18,2.275883,2.608696
12025262,99,1409.09,8,4,2,6,23,186.715911,174.864246,6,1.525926,18,2.025321,1.558442
12025266,50,9409.09,6,4,2,6,11,332.882578,271.958674,2,1.245714,18,2.59613,2.926829
12025270,48,1534.09,5,4,2,2,8,211.867065,192.372266,5,1.061905,18,2.169841,2.105263
12025275,51,1886.36,4,4,2,6,13,493.489061,428.342026,6,3.388441,17,3.796774,1.971831
12025279,118,10625,3,4,3,6,13,405.774676,414.144826,6,0.889247,18,2.591475,1.818182
12025283,78,2102.27,4,4,2,6,13,514.306808,438.718816,8,1.787366,18,7.700154,1.621622
12025292,24,2113.64,11,4,2,6,13,83.324973,124.776815,9,0.777835,19,1.005108,1.694915
12025305,90,2909.09,3,4,2,6,5,109.49666,133.142857,9,0.920573,17,1.327344,0.961538
12025318,131,2238.64,3,4,2,6,17,119.846469,131.538471,9,0.928249,17,1.21935,2.545455
12025327,52,2272.73,2,4,2,6,13,165.502548,158.076628,8,0.773656,16,1.743011,2.222222
12025331,80,7352.27,3,4,2,6,10,276.767984,329.941331,5,1.129032,18,3.23245,1.395349
12025335,33,568.18,4,4,2,6,13,138.860715,175.604168,5,2.085278,19,2.400556,2
12025340,75,2625,2,4,2,6,8,235.60176,225.008781,5,1.457407,18,3.498262,2.307692
12025344,106,579.55,2,4,2,1,8,334.91171,298.14766,6,2.955026,18,5.166515,1.37931
12025353,82,3590.91,2,4,2,6,13,232.121791,192.122452,7,0.868927,18,2.442857,1.518987
12025361,44,3068.18,1,7,2,6,11,159.66302,179.443612,7,1.281253,18,3.394732,1.100917
12025370,115,2590.91,8,4,2,6,19,205.890141,219.919275,10,1.280469,17,2.414397,2.372881
12025374,107,3295.45,9,4,2,6,20,231.754985,255.70376,6,2.125,17,1.505246,2.333333
12025379,85,931.82,4,4,2,6,8,165.235119,184.677536,6,1.750833,17,1.876389,1.647059
12025383,41,2590.91,5,4,2,6,7,122.69028,134.487467,6,0.898056,17,1.831667,2.1875
12025392,226,13477.27,5,4,2,6,10,502.558235,606.668948,6,1.8975,18,5.857936,1.043478
12025444,107,1534.09,2,4,2,6,18,192.362524,233.199536,6,0.571774,18,1.216897,2.105263
12025474,106,1738.64,8,4,2,6,10,303.118345,310.579393,6,3.492204,18,3.247619,2.222222
12025487,72,3647.73,9,4,2,6,9,183.35955,221.195493,8,2.896389,18,3.104206,1.5
12025496,113,1715.91,3,4,2,1,7,454.248698,455.003441,6,3.184167,16,1.005278,0.689655
12025509,62,1534.09,2,4,2,6,13,205.109096,222.431677,9,1.866667,18,2.504645,1.935484
12025526,191,2238.64,5,4,2,6,13,287.427997,313.850432,6,0.595767,19,1.156349,2.564103
12025539,56,1488.64,4,4,2,2,7,390.84705,375.737809,10,2.158743,18,5.059133,1.6
12025565,104,5488.64,6,4,2,6,20,250.122443,246.383683,5,2.51586,18,3.916129,1.445783
12025578,126,3409.09,4,4,3,6,20,319.241277,346.600324,6,2.606614,18,2.485714,1.764706
12025643,171,11363.64,2,4,3,2,2,437.75261,475.15067,9,3.093611,18,4.585278,2.181818
12025704,30,2670.45,7,4,3,6,17,1125.544608,1115.127964,9,6.633056,18,7.583611,3
12025743,19,352.27,1,4,2,1,18,138.59161,138.12656,6,1.579722,18,1.928056,1.276596
12025760,42,15909.09,4,4,2,6,18,304.376889,352.513308,8,1.591111,17,3.394722,2.5
12025777,130,5693.18,7,4,2,6,18,351.82461,360.095832,5,5.172222,18,3.886944,1.935484
12025799,41,4511.36,4,4,2,6,15,333.906333,325.895899,6,1.728611,18,2.949167,2.222222
12025816,43,2556.82,3,4,3,6,18,228.271166,316.598571,10,1.874863,17,2.393443,3.589744
12025821,43,1534.09,2,4,2,1,18,143.231222,175.487752,10,1.110278,18,1.929722,2.44898
12025834,96,3068.18,5,4,3,6,20,516.235,539.396841,9,1.745278,15,4.094167,3.461538
12025860,44,4090.91,3,4,2,6,18,997.773217,632.114277,6,9.036339,16,10.618306,3.555556
12025873,53,1534.09,0,4,2,6,3,160.851777,173.37805,5,2.9775,18,2.455,1.764706
12025890,90,3409.09,1,4,2,6,15,275.662666,267.838889,6,5.586667,18,3.900556,1.690141
12025899,76,11329.55,8,4,3,6,18,658.4164,652.778047,6,3.886389,19,3.156944,2.272727
12025912,18,8295.45,1,4,2,5,14,99.172432,90.018745,5,0.996154,14,1.156838,5.128205
12025942,290,18579.55,1,7,3,2,20,608.530201,585.891487,8,3.720699,18,3.560349,2.44898
12025964,89,13636.36,1,4,3,6,5,487.449195,471.010052,4,3.226836,18,3.709746,1.935484
12025977,92,454.55,0,4,3,6,10,102.259958,148.434102,9,0.564568,20,0.751852,2.051282
12025981,35,6386.36,7,4,2,6,18,501.980087,450.01968,9,3.771207,19,5.967529,1.111111
12025990,150,920.45,2,7,3,2,20,714.064892,697.680294,6,2.709946,18,7.279032,1.714286
12025994,67,2590.91,3,4,2,1,7,73.697715,78.038884,6,0.437427,19,0.44269,2.564103
12026003,19,5681.82,1,4,2,5,3,93.743418,166.037839,5,0.392077,19,1.516667,1.612903
12026020,85,1363.64,2,4,2,6,8,249.719978,206.923563,9,1.998306,18,2.76571,2.608696
12026033,102,1261.36,3,4,2,6,18,542.106337,595.79105,6,2.618011,18,5.494086,1.25
12026037,55,3409.09,2,4,2,5,1,118.888277,89.626992,4,0.329487,18,1.535897,1.515152
12026055,15,920.45,2,4,2,4,1,1185.312937,1058.240092,5,8.094355,18,13.51371,2.033898
12026068,65,7102.27,2,4,3,6,10,521.604725,520.022043,5,4.580376,18,4.96371,1.818182
12026072,145,7215.91,1,4,2,6,15,98.823721,135.509438,7,0.564785,13,0.919086,3.076923
12026081,207,1534.09,0,7,3,6,18,630.816119,570.162419,7,3.35,19,5.950877,1.234568
12026085,82,9090.91,2,7,3,6,18,234.503585,288.105448,6,1.74152,18,3.290058,2
12026094,164,18181.82,1,4,3,6,10,505.681832,419.08718,5,3.157527,18,6.820699,1.578947
12026098,167,6818.18,1,4,2,6,15,105.843444,205.182564,7,1.066667,17,1.344697,3.255814
12026102,74,18181.82,2,4,2,6,15,239.285378,216.538771,3,2.039516,18,2.584677,1.791045
12026107,50,9090.91,1,4,2,6,15,86.753398,88.327823,4,1.846454,19,3.986879,1.449275
12026146,208,29545.45,4,7,3,2,15,633.703004,551.729613,7,3.588351,19,4.923925,1.538462
12026150,25,7954.55,1,4,2,6,17,469.365743,432.51718,4,3.442742,18,5.13293,1.666667
12026154,54,3977.27,1,4,2,6,10,1026.819693,892.219647,4,5.410753,18,8.215457,1.73913
12026172,135,10625,3,4,3,6,20,776.59924,570.159847,6,4.356452,18,8.983199,2.727273
12026185,40,5681.82,1,4,3,6,20,688.216221,727.597159,8,2.573333,18,7.276667,1.290323
12026189,88,4545.45,1,4,2,6,20,515.417218,304.61104,8,3.558333,21,4.393333,5.454545
12026198,162,13636.36,6,4,2,6,20,846.440771,811.110045,10,5.313783,18,7.275672,2.142857
12026206,28,3068.18,1,4,2,1,11,762.746231,649.63706,9,1.497581,19,6.103495,1.886792
12026211,120,1534.09,1,7,3,6,15,491.528064,568.410553,5,2.205932,18,5.069633,1.538462
12026228,140,10625,2,4,2,6,18,171.793598,173.109098,6,1.780376,17,3.280735,1.707317
12026237,72,3409.09,1,4,2,6,7,927.843858,771.062385,5,4.305191,19,8.027869,1.587302
12026241,237,56818.18,5,7,3,6,20,1495.167342,1269.619628,9,6.495355,20,11.653825,1.702128
12026250,74,9090.91,1,4,3,6,15,123.949554,98.96277,4,0.962994,19,1.130226,2.380952
12026258,45,3772.73,4,7,3,2,20,700.743555,684.056416,7,5.251977,18,9.259322,1.578947
12026267,23,5681.82,1,4,2,6,4,713.516222,582.036466,5,5.134795,18,6.853801,2.352941
12026280,46,7215.91,4,4,2,6,2,266.134277,227.988458,9,1.357345,20,3.082486,1.509434
12026284,125,1363.64,0,4,3,6,11,423.3265,423.546438,4,2.194915,18,3.05791,1.935484
12026293,127,681.82,1,7,3,6,6,144.331969,185.422472,6,1.552482,15,0.702482,4.090909
12026315,49,1886.36,4,4,2,1,15,207.090821,217.039614,5,2.390566,17,2.179245,2.592593
12026341,56,227.27,1,4,2,2,15,233.747721,222.910058,4,1.527874,19,2.617816,1.666667
12026345,153,568.18,2,4,2,1,15,318.241807,319.36628,7,1.886207,18,5.256322,1.142857
12026367,67,1136.36,3,4,2,1,10,223.756779,223.224583,8,1.442157,18,1.911111,1.621622
12026371,57,2465.91,12,4,2,2,15,651.951957,431.91204,3,2.98366,16,3.705556,2.051282
12026445,206,8227.27,7,4,2,1,15,264.633863,333.713681,8,0.782986,17,2.455208,2.295082
12026458,78,3977.27,1,4,2,1,12,70.04162,114.783285,3,0.258805,18,1.051572,3
12026471,67,5250,5,4,2,6,5,370.027717,351.00286,4,3.558772,17,4.088304,1.492537
12026475,55,1886.36,6,4,2,2,15,304.358368,273.941945,7,3.240936,18,4.224269,1.621622
12026484,65,17045.45,2,7,3,1,20,282.240841,327.499869,5,2.282051,19,3.023397,1.515152
12026497,139,1840.91,6,7,3,2,21,505.691952,375.139286,6,2.655738,17,5.551366,1.489362
12026514,163,5465.91,4,4,3,6,5,216.432903,230.649081,7,3.649697,20,2.616364,1.509434
12026579,133,5693.18,4,4,2,2,17,494.139552,492.507467,10,2.405455,18,5.292424,1.875
12026601,157,11704.55,3,7,3,2,15,1067.95656,748.305355,5,5.304918,17,3.565574,2.105263
12026605,141,7875,8,7,3,2,8,811.774778,665.184754,10,2.453825,18,3.854645,1.212121
12026614,65,10931.82,8,4,2,1,12,222.435422,241.848243,6,1.218033,17,3.898087,1.386139
12026618,122,1386.36,8,4,2,6,7,168.430874,166.560858,6,1.259016,16,1.790437,2.461538
12026627,179,2840.91,2,4,3,6,12,318.561498,314.814502,5,5.921667,18,3.770556,2.307692
12026640,180,7522.73,5,4,2,1,10,446.36228,408.332173,6,2.441509,17,3.34434,1.666667
12026679,29,2840.91,1,4,2,6,1,129.124353,146.48374,6,0.681389,18,1.855444,1.935484
12026718,70,2977.27,8,4,2,6,15,346.053988,356.258189,6,2.5625,18,3.257333,1.6
12026722,36,2590.91,5,4,2,4,10,208.783731,209.274322,6,1.351389,20,1.184444,1.37931
12026726,105,1840.91,9,4,2,6,10,177.032542,187.36118,8,1.033051,18,1.770169,2.553191
12026731,146,4500,2,4,3,6,26,343.512854,308.208355,8,3.549666,17,4.013369,2.916667
12026744,68,1590.91,1,4,2,6,20,275.707662,246.177307,6,1.614798,17,1.689813,2.121212
12026748,97,28409.09,4,4,3,6,26,239.575809,253.657942,6,2.2125,18,3.664944,1.73913
12026757,179,1886.36,3,0,3,6,9,343.690033,309.76413,7,3.477677,17,4.041616,2.058824
12026761,179,704.55,5,0,2,6,9,159.131432,135.777297,5,1.035556,17,2.054965,2.5
12026770,54,1534.09,2,0,2,6,19,507.402474,464.002931,10,1.25553,18,3.4955,1.967213
12026774,68,568.18,1,0,3,6,1,152.689965,240.198138,7,0.651412,19,1.045146,2.325581
12026787,136,1886.36,4,4,3,6,26,434.978854,386.366564,5,4.000575,18,6.135,1.363636
12026796,64,7613.64,6,4,2,6,26,393.579577,353.177539,6,1.858333,15,4.842188,1.875
12026809,50,9090.91,1,4,3,6,1,704.898904,1021.276516,6,4.045902,17,4.744339,2.916667
12026822,31,3295.45,5,4,2,6,4,195.698821,233.895281,10,1.1925,17,2.584005,2.333333
12026826,89,1886.36,2,4,2,6,26,1193.588379,1069.915203,6,6.060833,18,12.232389,1.643836
12026830,44,2840.91,2,7,3,6,4,265.151365,254.809681,6,1.068678,16,2.918391,2.352941
12026848,10,2272.73,1,4,2,4,20,1118.397889,889.237034,6,4.707104,18,8.304699,1.818182
12026865,96,0,3,4,2,6,20,522.006743,550.584076,6,3.58088,17,7.104282,2.1875
12026887,42,3125,2,4,2,6,20,1190.75304,1126.372884,5,6.156831,18,7.843934,2.222222
12026891,54,18318.18,9,4,2,6,1,573.458693,363.519732,5,3.564973,17,3.767457,2.692308
12026917,118,5340.91,3,0,3,6,21,701.110509,798.826346,8,2.609722,17,6.251586,1.971831
12026939,42,3761.36,3,4,2,6,20,441.075525,426.960054,8,2.872222,18,4.395611,1.714286
12026943,66,7170.45,5,4,2,6,26,534.921082,555.122924,6,2.769944,17,2.743803,2.545455
12026991,79,681.82,2,4,3,6,30,162.071114,144.503919,4,0.535556,18,2.417056,2.44898
12026995,93,5113.64,2,4,2,6,6,159.341065,138.92377,4,0.87,19,2.000202,1.408451
12027004,106,3193.18,5,4,2,6,12,347.511747,440.731383,6,1.080952,18,2.698862,1.875
12027008,157,7954.55,7,4,2,6,2,1075.008794,1071.182845,6,5.716384,18,6.617797,1.37931
12027017,20,1261.36,3,4,2,6,16,235.9215,228.880391,5,0.536667,17,2.100854,2.121212
12027030,18,2238.64,4,4,2,4,15,294.128322,270.705859,6,2.119828,18,3.983161,0.917431
12027043,103,5681.82,1,7,2,6,20,450.091703,544.177061,5,2.6875,18,5.242929,1.518987
12027069,41,1022.73,1,4,2,6,3,133.227821,162.833112,9,1.07963,17,1.4811,2.916667
12027086,50,1863.64,6,4,2,4,20,220.016664,303.502243,8,2.25452,16,3.309887,1.95122
12027095,80,3193.18,1,4,2,6,10,302.050985,303.673197,4,1.596328,17,1.792214,1.794872
12027121,53,8863.64,4,4,3,6,8,627.080587,398.261956,6,6.37585,21,5.352041,1.538462
12027138,54,11363.64,2,4,3,2,1,273.903522,311.766933,6,3.529592,18,5.053061,1.37931
12027160,46,3772.73,6,4,3,3,33,582.325998,483.975876,8,6.295513,19,9.341026,2.631579
12027164,46,3420.45,3,4,3,6,40,359.518015,404.427875,4,0.934615,19,3.047756,1.666667
12027173,65,25000,4,4,3,6,50,444.654645,396.463271,5,7.01859,20,5.273205,2.051282
12027177,125,3068.18,1,4,3,6,51,195.709542,235.286709,8,1.222436,18,1.991987,3.076923
12027229,118,704.55,4,4,3,6,13,1027.014096,836.095046,6,7.980952,19,11.559184,2.325581
12027242,47,1136.36,4,4,3,6,34,368.614113,350.083613,4,3.009605,18,1.392768,2.12766
12027255,99,11613.64,5,7,3,2,13,174.982597,200.639364,6,1.190476,18,1.18102,2.857143
12027264,47,3931.82,5,4,3,6,43,545.84863,491.193436,7,4.023129,18,6.771905,3.076923
12027268,47,2943.18,8,4,3,6,50,700.978693,630.353007,7,3.953401,19,4.784014,1.754386
12027277,44,2409.09,3,4,3,6,7,801.887146,695.441925,7,3.334333,20,8.4062,4
12027294,46,2840.91,3,4,3,2,2,313.94306,324.674539,6,3.243939,18,5.465303,3.076923
12027316,44,1056.82,6,4,3,6,40,814.672014,887.866679,6,7.72551,18,9.594082,2.926829
12027333,46,568.18,1,4,3,2,1,134.022784,134.542593,4,0.332313,19,1.64932,2.380952
12027359,44,1704.55,1,4,3,2,30,1632.666263,1101.839827,6,11.6575,18,18.212611,2.222222
12027363,44,61363.64,6,4,3,6,23,602.423454,575.614139,6,5.831694,18,2.394699,2.307692
12027368,46,1534.09,1,4,3,2,45,180.378254,169.518599,10,2.054422,20,3.86898,0.661157
12027372,46,704.55,3,0,3,2,1,226.748202,343.582802,6,1.712245,17,2.232715,1.176471
12027394,36,3522.73,5,4,3,3,34,440.84225,427.838656,6,1.978846,18,5.381282,2.857143
12027502,45,568.18,2,4,3,2,22,217.424595,182.676435,6,1.94202,18,2.741568,2.926829
12027515,60,1704.55,1,4,3,2,22,903.14681,525.987915,6,8.359836,19,6.997814,1.694915
12027550,32,1056.82,8,4,2,5,19,389.457652,341.595338,10,4.343386,18,3.10291,1.6
12027558,40,2943.18,4,4,2,2,8,1040.05152,695.877524,6,10.434367,19,10.164021,1.851852
12027580,85,5011.36,4,4,3,4,22,785.768665,669.005092,6,4.817576,19,4.498718,2.564103
12027602,36,1534.09,0,4,2,6,21,166.755691,149.526502,8,2.776923,18,2.261192,0.701754
12027606,36,2238.64,3,4,3,3,20,311.672962,250.954815,6,3.256984,19,4.302344,1.449275
12027610,36,7386.36,4,4,2,2,21,259.336052,219.118322,5,3.318462,16,2.438205,2
12027675,42,1886.36,4,0,3,2,22,228.777494,152.06984,6,2.933854,18,1.790952,2.181818
12027684,47,10227.27,1,4,3,2,1,167.240818,185.784188,6,1.091305,17,0.946557,3.043478
12027701,43,3522.73,2,4,2,2,21,112.39008,139.353791,6,1.136088,18,1.785073,1.967213
12027719,42,704.55,6,4,3,6,22,861.478196,549.568233,7,11.216111,18,9.284453,2.857143
12027723,36,4034.09,5,4,3,3,22,733.73518,541.121386,6,6.313788,18,8.443865,1.304348
12027745,120,3465.91,12,4,3,2,20,1448.148697,1058.49699,10,16.759375,20,16.333333,1.142857
12027758,48,1534.09,1,4,3,2,20,659.217479,561.125331,7,3.397222,17,3.351825,2.285714
12027762,36,1886.36,4,4,3,6,22,228.640321,283.712978,6,0.118384,20,1.6125,2.051282
12027779,93,1886.36,2,4,2,2,22,123.810822,119.23751,7,0.813172,18,1.04723,2.142857
12027788,48,1886.36,4,0,2,2,14,599.447565,443.859699,8,6.323056,18,4.329465,2.264151
12027836,73,352.27,2,4,3,6,20,177.952854,182.7235,6,1.724161,19,1.597619,1.333333
12027866,142,3068.18,3,4,3,2,22,1609.753476,1065.891506,7,8.077322,19,7.51612,2.702703
12027888,55,17045.45,2,7,3,2,1,513.357095,448.937632,7,9.491534,20,3.601587,3.478261
12027901,62,9090.91,4,7,3,2,20,482.318247,503.959067,10,2.112963,15,2.683333,3.404255
12027918,55,6818.18,4,7,3,6,8,425.852433,315.779849,6,2.561559,20,7.012366,1.052632
12027922,55,12500,3,7,3,2,13,309.369513,239.282738,6,1.908602,19,2.358333,2.222222
12027944,65,6818.18,2,7,3,2,11,331.564049,343.214214,9,1.518254,18,3.992328,2.181818
12027953,130,2272.73,4,7,3,2,18,929.110554,901.918689,7,5.124462,19,8.153763,2.12766
12027983,91,2272.73,2,7,3,2,20,346.92259,346.92259,9,3.50619,20,4.820952,2.105263
12027996,78,7954.55,1,7,3,2,19,227.9602,205.436347,6,0.734426,19,3.103279,2.083333
12028005,81,9090.91,1,7,3,2,8,532.581144,387.423487,6,2.942821,19,5.898718,1.923077
12028009,71,10227.27,2,7,3,2,10,198.05567,204.105528,6,3.723077,19,1.808974,2.564103
12028018,63,2306.82,5,7,3,2,18,293.600807,323.765127,6,2.832787,18,3.887705,2.068966
12028022,193,11931.82,3,7,3,2,20,533.599419,554.337828,5,4.206831,18,1.975683,2.666667
12028044,53,11363.64,4,7,3,2,19,1022.064473,793.99097,7,9.431452,19,8.469892,2.040816
12028048,59,4556.82,2,7,3,2,8,162.595711,147.156113,6,1.039785,19,1.601613,2.564103
12028052,77,1147.73,5,7,3,2,20,252.047706,246.298708,10,1.889247,19,3.276344,2.222222
12028061,46,7954.55,2,7,3,6,7,510.800495,429.681164,6,7.406989,19,4.082527,2.051282
12028070,104,8636.36,2,7,3,2,20,274.531716,228.37312,5,3.072043,18,2.112903,1
12028083,53,2272.73,3,7,3,3,4,478.327396,353.284005,6,4.734946,19,5.319355,2
12028087,71,20454.55,4,7,3,2,8,595.014412,483.735101,7,1.634946,19,9.379839,2.040816
12028096,67,11022.73,3,7,3,2,3,1061.104743,643.684786,5,5.584946,19,8.867473,1.818182
12028100,58,13181.82,2,7,3,2,18,291.615211,254.655377,8,1.744355,20,2.927151,0.888889
12028104,62,36363.64,3,7,3,2,3,206.628165,223.597385,7,2.382258,18,1.694355,2.033898
12028113,46,11136.36,6,7,3,2,20,292.553262,266.507577,5,2.334409,18,3.142742,2.142857
12028122,79,22727.27,3,7,3,2,12,271.113777,209.269682,5,1.724359,18,4.379808,2.181818
12028139,77,1704.55,1,7,3,2,12,150.766974,173.371545,8,1.182804,19,1.279894,1.724138
12028143,79,17045.45,6,7,3,2,12,945.128778,764.110382,6,12.337302,18,6.029101,2.142857
12028148,111,6818.18,4,7,3,2,20,759.285524,603.844612,6,9.479781,20,7.151913,2.105263
12028156,61,704.55,3,7,3,2,12,259.35613,214.628794,8,2.617486,18,2.27623,2.608696
12028165,46,8409.09,3,7,3,6,18,266.33396,320.20821,4,0.900269,20,1.647043,1.777778
12028182,54,13761.36,4,7,3,6,19,348.615181,346.807314,5,1.970161,18,3.340591,2.4
12028208,60,1136.36,0,7,3,6,8,166.565999,184.290055,7,2.883871,16,0.862903,2.5
